"Time","Moving Average1"
0,0
2.8544367788023332e-19,-1.2410703249468316e-31
7.9796581891398187e-06,0.021856001201038425
9.9470927753320451e-06,0.042233354316276756
9.9470927753323297e-06,0.042233354316280364
9.9999999999997162e-06,0.042904387201571817
1.0000000000000001e-05,0.042904387201575425
1.0053472893523495e-05,0.043582444286688032
1.0053472893524137e-05,0.043582444286696172
2.5527989682005901e-05,0.69425995613369296
2.999999999999915e-05,1.1200587586589854
3.0000000000000004e-05,1.1200587586590798
3.9999999999998865e-05,2.6131161517310497
4.0000000000000003e-05,2.6131161517312678
4.9738188295717164e-05,4.8933590742438335
4.9738188295718587e-05,4.8933590742442279
4.9999999999998579e-05,4.9658196212578529
5.0000000000000002e-05,4.9658196212582428
5.0264495492902403e-05,5.0322521679902223
5.026449549290426e-05,5.0322521679906789
6.9999999999998015e-05,11.915544002691457
7.0000000000000007e-05,11.915544002692315
7.999999999999773e-05,16.364033347330281
8.0000000000000007e-05,16.36403334733145
8.9547798265120687e-05,21.063835912672587
8.9547798265123235e-05,21.063835912674016
8.9999999999997444e-05,21.30400547671875
9.0000000000000006e-05,21.304005476720057
9.0456176362479351e-05,21.514111013467847
9.0456176362482468e-05,21.514111013469069
0.00010999999999999687,32.00082054917393
0.00011,32.000820549176062
0.00011687359907667765,35.701905937484526
0.0001199999999999966,37.608837176997739
0.00012000000000000002,37.608837176999899
0.00012687359907667765,41.34398582424668
0.0001293918705723888,42.87393822880054
0.00012939187057239249,42.873938228802849
0.00012999999999999633,43.222129579405035
0.00013000000000000002,43.222129579407074
0.00013061228398124442,43.538607449642669
0.0001306122839812487,43.538607449644417
0.00014999999999999576,53.907962672325304
0.00015000000000000001,53.907962672328082
0.00015999999999999546,58.845111543328784
0.00016000000000000001,58.845111543331051
0.00016927363367525114,63.069120173682478
0.00016927363367525596,63.069120173684638
0.00016999999999999519,63.38494454809269
0.00017000000000000001,63.384944548094758
0.00017073002248618871,63.684456474217967
0.00017073002248619413,63.684456474219616
0.00018999999999999462,71.003395667702478
0.00019000000000000001,71.003395667704893
0.00019999999999999432,73.972585031212574
0.00020000000000000001,73.972585031214393
0.00020918541786870245,76.153116227172092
0.00020918541786870841,76.153116227173584
0.00020999999999999405,76.325379617184979
0.00021000000000000001,76.325379617186201
0.00021081774316321006,76.487212546524944
0.00021081774316321662,76.487212546525782
0.00022999999999999347,79.236444941700768
0.00023000000000000001,79.236444941701734
0.0002355203808036741,79.528928830114594
0.0002384257318295685,79.664665077006575
0.00023968463753082652,79.718185186249187
0.0002399999999999932,79.731030538736434
0.00024000000000000003,79.731030538736789
0.00024125890570125805,79.732330641026465
0.00024755343420754814,79.671566518357153
0.00024911230590788746,79.636314768486727
0.00024911230590789462,79.636314768486528
0.0002499999999999929,79.60285843740651
0.00025000000000000001,79.602858437406212
0.00025089087914028502,79.567346585292384
0.00025089087914029271,79.567346585291972
0.00026999999999999231,77.777901121518141
0.00027,77.777901121517061
0.00027999999999999206,76.077874287198071
0.00028000000000000003,76.077874287196522
0.00028903719116748588,74.150556137738675
0.00028903719116749412,74.150556137736743
0.00028999999999999176,73.927072711127451
0.00029,73.927072711125518
0.00029096674889091866,73.706754184160403
0.00029096674889092744,73.706754184158711
0.00030999999999999116,68.68250471958919
0.00031,68.682504719586177
0.00031999999999999092,65.642793657693687
0.00032000000000000003,65.642793657690518
0.0003289467803893754,62.771523523291435
0.00032894678038938483,62.771523523288025
0.00032999999999999067,62.424599828671369
0.00033000000000000005,62.424599828668278
0.00033105860799712353,62.087081632236426
0.0003310586079971335,62.08708163223389
0.00034999999999999008,55.829202994001221
0.00035000000000000005,55.829202993997164
0.00035999999999998978,52.54372247390819
0.00036000000000000002,52.54372247390441
0.00036883425293948193,49.726802804987585
0.00036883425293949244,49.726802804983897
0.00036999999999998953,49.358529200970828
0.00037000000000000005,49.358529200967524
0.0003711730690279712,49.003015964988123
0.00037117306902798226,49.003015964985551
0.00038999999999998899,43.51714395926259
0.00039000000000000005,43.517143959258753
0.00039999999999998864,40.966473952426306
0.00040000000000000002,40.966473952423122
0.00040870024111217402,39.000085749931351
0.00040870024111218562,39.000085749928516
0.00040999999999998839,38.721144326615743
0.00041000000000000005,38.721144326613249
0.00041130915698417127,38.454012479429693
0.00041130915698418352,38.454012479427838
0.00042999999999998785,35.164836126636274
0.00043000000000000004,35.164836126633908
0.00043999999999998749,33.954836698355216
0.00044000000000000002,33.954836698353638
0.00044855135260095629,33.236412387602044
0.00044855135260096909,33.236412387600964
0.00044999999999998725,33.136614551887128
0.00045000000000000004,33.13661455188624
0.00045145984556429282,33.042946329753363
0.00045145984556430616,33.042946329752795
0.0004699999999999867,32.492012103494176
0.00047000000000000004,32.492012103494005
0.00047726206609021435,32.652561591421609
0.00047999999999998641,32.750143835086156
0.00048000000000000007,32.750143835086732
0.00048726206609021438,33.167323416162439
0.00048839782776258407,33.248264461379534
0.00048839782776260207,33.248264461380856
0.00048999999999998621,33.365396617373655
0.00049000000000000009,33.365396617374628
0.00049161452562987765,33.480694247721175
0.00049161452562989218,33.480694247722042
0.00050999999999998551,35.353624237846802
0.00051000000000000004,35.353624237848933
0.00051999999999998532,36.785346196273082
0.00052000000000000006,36.785346196275448
0.00052824821272835884,38.148118027642042
0.0005282482127283738,38.148118027644664
0.00052999999999998502,38.450496279923073
0.00053000000000000009,38.450496279925616
0.00053176449969888925,38.746061115960401
0.00053176449969890487,38.746061115962391
0.00054999999999998442,42.14276955753175
0.00055000000000000003,42.142769557535573
0.00055999999999998412,44.195392379807579
0.00056000000000000006,44.195392379811359
0.00056811001356287731,45.914500605377867
0.00056811001356289357,45.914500605381711
0.00056999999999998393,46.318582407760253
0.00057000000000000009,46.318582407763607
0.0005719060521476323,46.711337098224519
0.000571906052147649,46.71133709822702
0.00058999999999998322,50.512622557134641
0.00059000000000000003,50.512622557139139
0.00059999999999998303,52.57328858874137
0.00060000000000000006,52.573288588745356
0.00060791542630212142,54.14533094093396
0.00060791542630213877,54.145330940937747
0.00060999999999998273,54.550756836501819
0.00061000000000000008,54.550756836505052
0.00061210442585315681,54.939668831495382
0.00061210442585317481,54.939668831497698
0.00062999999999998214,58.114452950100549
0.00063000000000000003,58.114452950104528
0.00063999999999998184,59.676252337430334
0.00064000000000000005,59.676252337433532
0.00064773521989340554,60.756958461795961
0.00064773521989342398,60.756958461798746
0.00064999999999998165,61.055136130825836
0.00065000000000000008,61.055136130828103
0.00065228405545302416,61.340523801943093
0.00065228405545304324,61.340523801944578
0.00066999999999998094,63.274525560169202
0.00067000000000000002,63.274525560171789
0.00067999999999998075,64.071219863249837
0.00068000000000000005,64.071219863251514
0.00068757507548538005,64.526112729834409
0.00068757507548539956,64.526112729835646
0.00068999999999998045,64.64946870471131
0.00069000000000000008,64.649468704712135
0.00069244304026630759,64.765560608781684
0.00069244304026632776,64.765560608782025
0.00070999999999997985,65.281117367792334
0.00071000000000000002,65.281117367793087
0.00071999999999997955,65.285514041665806
0.00072000000000000005,65.285514041665778
0.0007274325346242911,65.15917657226403
0.00072743253462431191,65.15917657226359
0.00072999999999997936,65.095378811419408
0.00073000000000000007,65.095378811418726
